"PROVIDER_NUMBER","Hospital_Name","State","Num_DRG","Entire_100_Medicare_Payments","Entire_Medicare_Payments","Entire_100_Total_Payments","Entire_100_Covered_Charges","PNEUMONIA_193_Total_Discharges","PNEUMONIA_193_Average_Medicare_Payments","PNEUMONIA_193_Average_Total_Payments","Number_of_Pneumonia_Cases","Excess_Readmission_Ratio_for_Pneumonia","HF_291_Total_Discharges","HF_291_Average_Medicare_Payments","HF_291_Average_Total_Payments","Number_of_Heart_Failure_Cases","Excess_Readmission_Ratio_for_Heart_Failure","AMI_280_Total_Discharges","AMI_280_Average_Medicare_Payments","AMI_280_Average_Total_Payments","Number_of_Acute_Myocardial_Infarction_Cases","Acute_Myocardial_Infarction_Excess_Readmission_Ratio","HIP_480_Total_Discharges","HIP_480_Average_Medicare_Payments","HIP_480_Average_Total_Payments","Number_of_Hip_Knee_Arthroplasty_Cases","Hip_Knee_Arthroplasty_Excess_Readmission_Ratio","COPD_190_Total_Discharges","COPD_190_Average_Medicare_Payments","COPD_190_Average_Total_Payments","Number_of_Chronic_Obstructive_Pulmonary_Disease_Cases","Chronic_Obstructive_Pulmonary_Disease_Excess_Readmission_Ratio","Corrected_FY_2015_Readmissions_Adjustment_Factor","Readmissions_2015_penalty_100","Readmissions_2015_penalty_est","TOTAL_HOSPITAL_BEDS","TOTAL_HOSPITAL_MEDICARE_DAYS","TOTAL_HOSPITAL_DAYS","PERC_MEDICARE_DAYS","Bed_Utilization","TOTAL_HOSPITAL_MEDICARE_DISCHARGES","TOTAL_HOSPITAL_DISCHARGES","Address","City","ZIP_Code","County_Name","Hospital_Type","Hospital_Ownership","Emergency_Services","Average_100DRG_Medicare_Payments","Average_100DRG_Total_Payments","count_excess_ratio","count_excess_ratio_decimal","Salary_Adjusted_Factor","population_density","densityrank","TotalMCCPatients_gthan1","TotalMCCPatients","TotalreportedPatients","TotalreportedPatients_gthan1","Annual_increase_2015_2020","Annual_increase_2020_2025","Annual_increase_2025_2030","meet_eligibility","COPD_MCC_gthan1_meet_eligibility","PNEUMONIA_MCC_gthan1_meet_eligibility","HF_MCC_gthan1_meet_eligibility","AMI_MCC_gthan1_meet_eligibility","HIP_MCC_gthan1_meet_eligibility","Predicted_Readmission_Rate_2015_AMI","Predicted_Readmission_Rate_2015_COPD","Predicted_Readmission_Rate_2015_HF","Predicted_Readmission_Rate_2015_HIP","Predicted_Readmission_Rate_2015_PN","Expected_Readmission_Rate_2015_AMI","Expected_Readmission_Rate_2015_COPD","Expected_Readmission_Rate_2015_HF","Expected_Readmission_Rate_2015_HIP","Expected_Readmission_Rate_2015_PN","COPD_Total_Payments","HF_Total_Payments","PNE_Total_Payments","AMI_Total_Payments","HIP_Total_Payments","Aggregate_payments_all_discharge"
450780,"METHODIST AMBULATORY SURGERY HOSPITAL NW","TX",3,1929130.08,1535430.06367347,2626638.35,11224969.75,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,391,0.840317964,NA,NA,NA,0,0,1,0,0,23,396,1120,0.353571428571429,0.133412745681954,156,468,"9150 HUEBNER RD SUITE 100","SAN ANTONIO",78240,"BEXAR","Acute Care Hospitals","Proprietary","Yes",9842.50040816327,13401.2160714286,0,0,1.082618367,1416.457467,0.785381026438569,0,0,391,0,1.038265099,1.036822997,1.028783912,0.435614307931571,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2090589.70714286
450788,"CORPUS CHRISTI MEDICAL CENTER,THE","TX",80,23608582.46,NA,28016332.52,188562876.02,59,8710.22,10049.27,511,0.953082406,104,9399.66,10468.92,592,1.019839092,36,11679.03,12601.28,259,1.083233313,NA,NA,NA,440,0.864918942,62,7072.73,8096.61,382,1.020277307,0.9967,77908.3221179993,NA,NA,NA,NA,NA,NA,NA,NA,"7101 S PADRE ISLAND DR","CORPUS CHRISTI",78412,"NUECES","Acute Care Hospitals","Proprietary","Yes",7861.66582084582,9329.44805860806,3,3.123349712,1.082618367,409.4077328,0.553521563760472,202,261,2184,1233,1.038265099,1.036822997,1.028783912,0.366056469128141,23,0,38,13,NA,18.2,18.6,20.4,4.8,15.7,16.7,19.9,21.1,5,17.2,912143.73,1889512.22,1328858.54,587819.14,241018.04,NA
450796,"NORTHWEST TEXAS SURGERY CENTER","TX",1,344100,195300,384020.04,1603235.16,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,73,1.051238771,NA,NA,NA,0,0,0.97,10323,5859.00000000001,4,46,303,0.151815181518152,0.207534246575342,21,182,"3501 SONCY RD SUITE 118","AMARILLO",79109,"RANDALL","Acute Care Hospitals","Proprietary","Yes",9300,10378.92,1,1.051238771,1.082618367,134.6202913,0.3504034761018,0,0,73,73,1.038265099,1.036822997,1.028783912,0.30512104283054,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,217957.32
450801,"CHRISTUS ST MICHAEL HEALTH SYSTEM","TX",92,34616377.37,43741136.1474641,40800315.83,188114797.64,93,8033.12,8841,682,0.931353438,140,7848.86,8592.32,842,0.931648901,47,9422.74,10498.4,474,1.048817193,33,15524,16450.55,536,1.403312384,97,5657.45,6627.3,699,0.868723242,0.9846,533092.211497999,673613.496670945,355,30727,68560,0.448176779463244,0.512743807586454,6064,14834,"2600 ST MICHAEL DR","TEXARKANA",75504,"BOWIE","Acute Care Hospitals","Voluntary non-profit - Church","Yes",7213.24804542613,8501.83701396124,2,2.452129577,1.082618367,104.8501866,0.304590570719603,80,410,3233,1010,1.038265099,1.036822997,1.028783912,0.291377171215881,0,0,0,14,10,16.2,17.5,20.5,7.3,16.5,15.2,20,22.1,5.2,17.7,1595287.74,2411776.16,1656549.56,834744.9,1657485.31,51555139.652661
450803,"DOCTORS HOSPITAL TIDWELL","TX",10,1364507.06,4480865.1196129,1535236.96,4489789.99,NA,NA,NA,74,0.924435085,16,12537.19,13454.31,60,1.004158804,NA,NA,NA,29,0.976284322,NA,NA,NA,13,0,NA,NA,NA,69,1.01780885,0.9995,682.253529999925,2240.43255980621,113,2296,3737,0.614396574792614,0.0875073176443039,509,942,"510 W TIDWELL","HOUSTON",77091,"HARRIS","Acute Care Hospitals","Physician","Yes",8803.27135483871,9904.75458064516,2,2.021967654,1.082618367,2454.32822,0.904225352112676,16,16,245,129,1.038265099,1.036822997,1.028783912,0.471267605633803,NA,NA,8,NA,NA,21.4,21.2,25.8,NA,16.4,21.5,21,25.5,NA,17.4,232648.06,330557.9,132687,NA,NA,5041520.08154839
450804,"TEXAS ORTHOPEDIC HOSPITAL","TX",6,9146672.64,11974629.3982609,12433625.22,62561577.28,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1219,0.806888705,NA,NA,NA,0,0,1,0,0,49,2846,8847,0.321690968689951,0.494660329885379,1084,3523,"7401 SOUTH MAIN STREET","HOUSTON",77030,"HARRIS","Acute Care Hospitals","Voluntary non-profit - Other","Yes",11046.7060869565,15016.4555797101,0,0,1.082618367,2454.32822,0.904225352112676,0,0,1219,0,1.038265099,1.036822997,1.028783912,0.471267605633803,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,216142.93,16277837.8484057
450808,"NORTHWEST HILLS SURGICAL HOSPITAL","TX",2,880490.99,3157622.86068966,1037130.97,4108380.02,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,13,0,NA,NA,NA,0,0,1,0,0,8,127,536,0.236940298507463,0.183561643835616,104,411,"6818 AUSTIN CTR BLVD SUITE 100","AUSTIN",78731,"TRAVIS","Acute Care Hospitals","Physician","Yes",30361.7582758621,35763.1368965517,0,0,1.082618367,1073.649157,0.73202614379085,0,0,13,0,1.038265099,1.036822997,1.028783912,0.419607843137255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3719366.23724138
450809,"NORTH AUSTIN MEDICAL CENTER","TX",81,23409382.59,34711521.4493711,30016095.88,156707304.24,71,8124.03,10025.89,407,0.947903885,72,8250.78,10071.68,401,0.958592366,17,9841.35,11578.24,167,0.93149344,12,21042.83,22526,379,1.031010311,54,6279.2,8236.5,373,1.010739465,0.9988,28091.2591079995,41653.8257392446,341,23804,105787,0.225018196942914,0.848931082078773,4527,18876,"12221 MOPAC EXPRESSWAY NORTH","AUSTIN",78758,"TRAVIS","Acute Care Hospitals","Voluntary non-profit - Other","Yes",7667.66544055028,9831.672414019,2,2.041749776,1.082618367,1073.649157,0.73202614379085,66,226,1727,752,1.038265099,1.036822997,1.028783912,0.419607843137255,23,0,0,0,5,16.3,21.2,21.5,5.5,15.5,16.2,20.5,22,4.4,16.9,1058542.1,1292511.24,1437196.12,196830.08,695843.05,44507981.018264
450820,"METHODIST SUGAR LAND HOSPITAL","TX",73,24201401.4,37465631.0134615,28194352.1,150698664.91,94,8264.17,9181.46,514,0.900806619,126,8992.16,9914.68,473,1.028713685,29,11286.41,12046.17,204,0.971445861,13,17138.85,18095.15,219,1.074810653,81,6342.23,7202,416,0.904043871,0.9975,60503.5034999987,93664.0775336518,234,22312,64598,0.34539769033097,0.756328298794052,4508,14237,"16655 SOUTHWEST FREEWAY","SUGAR LAND",77479,"FORT BEND","Acute Care Hospitals","Voluntary non-profit - Church","Yes",8310.92081043956,9682.12640796703,2,2.103524338,1.082618367,704.546044,0.662212554381604,139,343,1826,692,1.038265099,1.036822997,1.028783912,0.398663766314481,0,0,50,0,5,16.8,19.9,23.3,5.5,18.6,17.3,21.3,22.6,5,19,1156782.92,1970985.58,1502381.74,471852.87,603436.97,43647025.8471154
450822,"LAS COLINAS MEDICAL CENTER","TX",16,1323876.31,3422361.09925532,1722739.8,13335720.87,12,6833.33,10506.33,70,0.939632945,17,7251.94,7875.47,113,1.011228574,NA,NA,NA,42,1.021558573,NA,NA,NA,34,1.104910435,13,5709.54,6725.54,46,1.039784221,0.9963,4898.34234700005,12662.7360672448,90,3277,19855,0.165046587761269,0.60441400304414,729,4853,"6800 N MACARTHUR BLVD","IRVING",75039,"DALLAS","Acute Care Hospitals","Voluntary non-profit - Private","Yes",4694.59684397163,6109.00638297872,4,4.177481803,1.082618367,2772.950309,0.915990006246096,30,42,305,235,1.038265099,1.036822997,1.028783912,0.474797001873829,6,0,8,NA,NA,15,18.9,20.7,8.2,14.2,15.2,18.2,20.8,7.4,14.8,87432.02,245815.99,212331,NA,NA,4453465.65319149
450825,"CORNERSTONE REGIONAL HOSPITAL","TX",2,2173030.48,2743725.35353535,2582276.93,9152593.6,NA,NA,NA,2,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,279,0.856252746,NA,NA,NA,2,0,1,0,0,14,610,1470,0.414965986394558,0.287671232876712,250,632,"2302 CORNERSTONE BOULEVARD","EDINBURG",78539,"HIDALGO","Acute Care Hospitals","Proprietary","Yes",10974.9014141414,13041.8026767677,0,0,1.082618367,507.8793786,0.611801242236025,0,0,284,0,1.038265099,1.036822997,1.028783912,0.383540372670807,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,3260450.66919192
450827,"KELL WEST REGIONAL HOSPITAL","TX",3,3129244.25,7195994.87449393,3498406.8,8807636.44,NA,NA,NA,70,0.986868283,NA,NA,NA,27,0.964681073,NA,NA,NA,1,0,NA,NA,NA,393,0.946455437,NA,NA,NA,19,0,1,0,0,41,1808,3368,0.536817102137767,0.22505846976278,568,1092,"5402 KELL WEST BOULEVARD","WICHITA FALLS",76310,"WICHITA","Acute Care Hospitals","Proprietary","Yes",12669.0050607287,14163.5902834008,0,0,1.082618367,9.790614933,0.0182945736434109,0,0,510,0,1.038265099,1.036822997,1.028783912,0.205488372093023,NA,NA,NA,NA,NA,NA,NA,NA,4.8,14.9,NA,NA,NA,4.7,14.7,NA,NA,NA,NA,NA,8044919.28097165
450828,"CHRISTUS SPOHN HOSPITAL ALICE","TX",29,3071353.05,4080155.19,3684053.1,21984808.14,13,7782.85,8325,202,0.962722498,32,7484.88,10175.53,202,0.907027967,NA,NA,NA,53,0.947498325,NA,NA,NA,14,0,21,6066.76,6682.95,142,0.980011091,1,0,0,72,3308,9520,0.347478991596639,0.362252663622527,817,2709,"2500 E MAIN STREET","ALICE",78332,"JIM WELLS","Acute Care Hospitals","Voluntary non-profit - Private","Yes",4994.07,5990.33024390244,0,0,1.082618367,6.506341455,0.00961240310077519,0,66,613,0,1.038265099,1.036822997,1.028783912,0.202883720930233,0,0,0,NA,NA,20.7,20.9,23.1,NA,17.4,22.2,21.5,24.4,NA,17.6,196143.99,573219.95,406266.06,85813,NA,4894099.80926829
450833,"ENNIS REGIONAL MEDICAL CENTER","TX",14,2598821.9,3633682.11766467,2905737.49,9965667.44,24,9440.92,10374.75,168,0.964369652,11,10285.27,10605.64,96,0.917806619,NA,NA,NA,7,0,NA,NA,NA,18,0,20,7289.9,8200.75,101,1.023171692,0.999,2598.8219,3633.68211766467,50,1788,5511,0.324442025040827,0.301972602739726,467,1609,"2201 WEST LAMPASAS STREET","ENNIS",75119,"ELLIS","Acute Care Hospitals","Proprietary","Yes",7780.90389221557,8699.81284431138,1,1.023171692,1.082618367,163.2871315,0.384114179336022,20,55,390,101,1.038265099,1.036822997,1.028783912,0.315234253800807,6,0,0,NA,NA,NA,19.3,19.8,NA,16.3,NA,19.6,20.9,NA,16.6,259128.06,285567.09,575648.94,NA,NA,4062812.59829341
450834,"PHYSICIANS CENTRE,THE","TX",1,386039.2,887890.16,455559.2,1409727.2,NA,NA,NA,2,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,132,0.863572575,NA,NA,NA,2,0,1,0,0,16,235,701,0.335235378031384,0.120034246575342,92,322,"3131 UNIVERSITY DRIVE EAST","BRYAN",77802,"BRAZOS","Acute Care Hospitals","Proprietary","Yes",9650.98,11388.98,0,0,1.082618367,337.5755477,0.51970214086255,0,0,136,0,1.038265099,1.036822997,1.028783912,0.355910642258765,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,1047786.16
450840,"TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN","TX",21,2804739.93,5805322.04962594,3304985.16,12894788.06,12,7725.83,8609.17,137,1.082740303,15,9070.4,10127.13,114,1.025403854,NA,NA,NA,8,0,NA,NA,NA,48,1.033171716,12,5978.92,6956.25,87,0.990644125,0.995,14023.69965,29026.6102481297,73,2981,11420,0.261033274956217,0.428598236066804,830,3151,"1105 CENTRAL EXPRESSWAY NORTH","ALLEN",75013,"COLLIN","Acute Care Hospitals","Government - Federal","Yes",6994.36391521197,8241.85825436409,3,3.141315873,1.082618367,965.5279511,0.706907280647169,27,39,394,299,1.038265099,1.036822997,1.028783912,0.412072184194151,0,5,6,NA,NA,NA,19.3,21.7,4.6,17.1,NA,18.9,21.1,4.6,16.4,220628.96,318687.93,226552.11,NA,144311.96,6840742.35112219
450844,"METHODIST WILLOWBROOK HOSPITAL","TX",75,19468668.77,28203380.3363812,22147649.53,122551932.21,62,8289.94,9113.61,340,0.97283075,82,8622.33,9385.7,342,1.109657211,58,10921.88,11884.78,268,1.015072396,NA,NA,NA,41,0.939282062,48,6415.67,7321.92,274,1.082733295,0.9942,112918.278866001,163579.605951012,277,18125,68248,0.265575548001407,0.67502101775382,3823,14744,"18220 TOMBALL PARKWAY","HOUSTON",77070,"HARRIS","Acute Care Hospitals","Voluntary non-profit - Church","Yes",7377.29017430845,8392.44014020462,3,3.207462902,1.082618367,2454.32822,0.904225352112676,188,250,1265,884,1.038265099,1.036822997,1.028783912,0.471267605633803,23,0,39,27,NA,19.5,24.4,26.1,4.9,18.8,19.2,22.2,24.1,4.8,18.8,710618.13,1234378.22,1253559.92,879717.24,325148,32084298.6560023
450845,"EL PASO SPECIALTY HOSPITAL","TX",2,1722891.9,2246812.24385965,1940915.27,7597637.25,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,423,1.029451335,NA,NA,NA,0,0,0.9867,22914.46227,29882.6028433333,31,513,1669,0.307369682444578,0.147503314184711,223,736,"1755 CURIE SUITE A","EL PASO",79902,"EL PASO","Acute Care Hospitals","Proprietary","Yes",10075.3912280702,11350.3816959064,1,1.029451335,1.082618367,810.5016562,0.689344516930724,0,0,423,423,1.038265099,1.036822997,1.028783912,0.406803355079217,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,2531135.11818713
450847,"MEMORIAL HERMANN KATY HOSPITAL","TX",52,10719947.64,17762140.1049687,12998037.69,40495575.91,72,8091.67,9236.6,425,0.980868175,62,8377.63,9132.65,218,1.034505204,16,10496.75,11009.5,43,0.989903657,NA,NA,NA,216,1.051385368,50,6619.32,7392.92,251,0.909796467,0.9969,33231.8376839999,55062.6343254028,142,9913,38011,0.260792928362842,0.733378352305615,2381,11618,"23900 KATY FREEWAY","KATY",77494,"HARRIS","Acute Care Hospitals","Voluntary non-profit - Private","Yes",7459.94964509395,9045.25935281837,2,2.085890572,1.082618367,704.546044,0.662212554381604,62,200,1153,434,1.038265099,1.036822997,1.028783912,0.398663766314481,0,0,25,0,NA,18.9,18.1,24.2,5.4,17.4,19.4,20.5,22.3,5.2,17.7,636203.11,728832.34,1228484.22,229200.05,265420.98,21536762.5190605
450848,"MEMORIAL HERMANN SUGAR LAND HOSPITAL","TX",20,3683448.39,8667859.40285106,5076167.8,14477511.29,14,8538.71,9324.79,123,0.906854514,22,8551.86,9561.14,95,0.994333788,NA,NA,NA,22,0,NA,NA,NA,189,1.162076181,16,6351.88,10063.75,98,0.936011372,0.9868,48621.518748,114415.744117634,77,4659,20389,0.228505566727157,0.725458103540295,1106,6333,"17500 W GRAND PARKWAY SOUTH","SUGAR LAND",77479,"FORT BEND","Acute Care Hospitals","Voluntary non-profit - Private","Yes",7837.12423404255,10800.3570212766,1,1.162076181,1.082618367,704.546044,0.662212554381604,0,52,527,189,1.038265099,1.036822997,1.028783912,0.398663766314481,0,0,0,NA,NA,NA,19.5,21.8,4.8,15.1,NA,20.6,21.3,5.1,15.7,161020,292161.1,254125.06,NA,220004,11945194.8655319
450851,"BAYLOR HEART AND VASCULAR HOSPITAL","TX",20,7253488.97,10304559.7272222,8714849.85,32874375.56,NA,NA,NA,5,0,NA,NA,NA,191,0.874676622,13,8947.08,11998.69,431,0.807545074,NA,NA,NA,0,0,NA,NA,NA,2,0,1,0,0,50,4334,8559,0.506367566304475,0.468986301369863,1074,2265,"621 NORTH HALL STREET","DALLAS",75226,"DALLAS","Acute Care Hospitals","Proprietary","Yes",9594.56212962963,11527.5791666667,0,0,1.082618367,2772.950309,0.915990006246096,0,13,629,0,1.038265099,1.036822997,1.028783912,0.474797001873829,NA,NA,NA,0,NA,11.1,NA,18.1,NA,NA,14.1,NA,20.3,NA,NA,NA,253764.87,NA,478501.02,NA,12380620.025
450853,"BAYLOR MEDICAL CENTER AT FRISCO","TX",5,4108007.59,5731596.79665782,5976629.45,24984017.97,NA,NA,NA,8,0,NA,NA,NA,7,0,NA,NA,NA,0,0,NA,NA,NA,573,0.960576523,NA,NA,NA,3,0,1,0,0,68,1440,19000,0.0757894736842105,0.765511684125705,526,4490,"5601 WARREN PARKWAY","FRISCO",75034,"COLLIN","Acute Care Hospitals","Proprietary","Yes",10896.5718567639,15853.1285145889,0,0,1.082618367,965.5279511,0.706907280647169,0,0,591,0,1.038265099,1.036822997,1.028783912,0.412072184194151,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,8338745.59867376
450855,"HARLINGEN MEDICAL CENTER","TX",40,12493380.47,4844372.01897959,13625222.3,47034727.22,40,10222.28,11046.83,212,0.985750838,52,10941.58,11877.25,238,0.954536473,14,11350.71,12190.43,138,0.976678296,NA,NA,NA,362,0.903624294,26,7029.42,8115.88,166,0.917640508,1,0,0,112,1613,4130,0.390556900726392,0.400815217391304,418,1349,"5501 SOUTH EXPRESSWAY 77","HARLINGEN",78550,"CAMERON","Acute Care Hospitals","Proprietary","Yes",11589.4067439703,12639.3527829314,0,0,1.082618367,464.8249513,0.589568457000931,0,132,1116,0,1.038265099,1.036822997,1.028783912,0.376870537100279,0,0,0,0,NA,15.3,16.4,21.7,4.7,17.2,15.4,17.3,22,5.4,17.9,315469.84,803012.08,616461.12,170666.02,194253.02,20981325.6196661
450855,"HARLINGEN MEDICAL CENTER","TX",40,12493380.47,4844372.01897959,13625222.3,47034727.22,40,10222.28,11046.83,212,0.985750838,52,10941.58,11877.25,238,0.954536473,14,11350.71,12190.43,138,0.976678296,NA,NA,NA,362,0.903624294,26,7029.42,8115.88,166,0.917640508,1,0,0,112,1613,4130,0.390556900726392,0.400815217391304,418,1349,"5501 SOUTH EXPRESSWAY 77","HARLINGEN",78550,"CAMERON","Acute Care Hospitals","Proprietary","Yes",11589.4067439703,12639.3527829314,0,0,1.082618367,464.8249513,0.589568457000931,0,132,1116,0,1.038265099,1.036822997,1.028783912,0.376870537100279,0,0,0,0,NA,15.3,16.4,21.7,4.7,17.2,15.4,17.3,22,5.4,17.9,315469.84,803012.08,616461.12,170666.02,194253.02,5283249.46326533
450855,"HARLINGEN MEDICAL CENTER","TX",40,12493380.47,19238415.1949907,13625222.3,47034727.22,40,10222.28,11046.83,212,0.985750838,52,10941.58,11877.25,238,0.954536473,14,11350.71,12190.43,138,0.976678296,NA,NA,NA,362,0.903624294,26,7029.42,8115.88,166,0.917640508,1,0,0,112,7492,19990,0.374787393696848,0.48899217221135,1660,4781,"5501 SOUTH EXPRESSWAY 77","HARLINGEN",78550,"CAMERON","Acute Care Hospitals","Proprietary","Yes",11589.4067439703,12639.3527829314,0,0,1.082618367,464.8249513,0.589568457000931,0,132,1116,0,1.038265099,1.036822997,1.028783912,0.376870537100279,0,0,0,0,NA,15.3,16.4,21.7,4.7,17.2,15.4,17.3,22,5.4,17.9,315469.84,803012.08,616461.12,170666.02,194253.02,20981325.6196661
450855,"HARLINGEN MEDICAL CENTER","TX",40,12493380.47,19238415.1949907,13625222.3,47034727.22,40,10222.28,11046.83,212,0.985750838,52,10941.58,11877.25,238,0.954536473,14,11350.71,12190.43,138,0.976678296,NA,NA,NA,362,0.903624294,26,7029.42,8115.88,166,0.917640508,1,0,0,112,7492,19990,0.374787393696848,0.48899217221135,1660,4781,"5501 SOUTH EXPRESSWAY 77","HARLINGEN",78550,"CAMERON","Acute Care Hospitals","Proprietary","Yes",11589.4067439703,12639.3527829314,0,0,1.082618367,464.8249513,0.589568457000931,0,132,1116,0,1.038265099,1.036822997,1.028783912,0.376870537100279,0,0,0,0,NA,15.3,16.4,21.7,4.7,17.2,15.4,17.3,22,5.4,17.9,315469.84,803012.08,616461.12,170666.02,194253.02,5283249.46326533
450856,"SOUTH TEXAS SPINE AND SURGICAL HOSPITAL","TX",4,3231902.67,3934490.20695652,3954543.5,12598532.3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,96,0.959156581,NA,NA,NA,0,0,1,0,0,30,858,2543,0.337396775462053,0.232237442922374,308,1010,"18600 NORTH HARDY OAK BLVD","SAN ANTONIO",78258,"BEXAR","Acute Care Hospitals","Proprietary","Yes",12774.3188537549,15630.6067193676,0,0,1.082618367,1416.457467,0.785381026438569,0,0,96,0,1.038265099,1.036822997,1.028783912,0.435614307931571,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,4814226.86956522
450860,"SUGAR LAND SURGICAL HOSPITAL LLP","TX",1,548035.04,642523.84,732345.12,2385748.8,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,153,0.969721822,NA,NA,NA,0,0,1,0,0,6,168,739,0.227334235453315,0.337442922374429,68,341,"16906 SOUTHWEST FREEWAY","SUGAR LAND",77479,"FORT BEND","Acute Care Hospitals","Proprietary","Yes",9448.88,12626.64,0,0,1.082618367,704.546044,0.662212554381604,0,0,153,0,1.038265099,1.036822997,1.028783912,0.398663766314481,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,858611.52
450862,"ST LUKE'S THE WOODLANDS HOSPITAL","TX",69,13324164.86,10995670.0300971,16926902.5,77702797.31,27,7521.63,9430.59,327,0.995851229,65,8294.94,9067.06,363,1.070552002,NA,NA,NA,133,1.02201988,NA,NA,NA,191,1.177622774,53,6039.51,7044.28,339,0.944838129,0.9921,105260.902394,86865.7932377672,212,7134,23440,0.304351535836177,0.686504217432052,1700,5610,"17200 ST LUKE'S WAY","THE WOODLANDS",77384,"MONTGOMERY","Acute Care Hospitals","Voluntary non-profit - Church","Yes",6468.04119417476,8216.94296116505,3,3.270194656,1.082618367,452.8350099,0.584290592983545,65,145,1353,687,1.038265099,1.036822997,1.028783912,0.375287177895064,0,0,24,NA,NA,16,19.6,22,5.8,18.1,15.9,19.7,21.1,4.8,17.2,875163.7,1203968.3,931321.62,89214.06,205754.04,26179180.2742718
450862,"ST LUKE'S THE WOODLANDS HOSPITAL","TX",69,13324164.86,10995670.0300971,16926902.5,77702797.31,27,7521.63,9430.59,327,0.995851229,65,8294.94,9067.06,363,1.070552002,NA,NA,NA,133,1.02201988,NA,NA,NA,191,1.177622774,53,6039.51,7044.28,339,0.944838129,0.9921,105260.902394,86865.7932377672,212,7134,23440,0.304351535836177,0.686504217432052,1700,5610,"17200 ST LUKE'S WAY","THE WOODLANDS",77384,"MONTGOMERY","Acute Care Hospitals","Voluntary non-profit - Church","Yes",6468.04119417476,8216.94296116505,3,3.270194656,1.082618367,452.8350099,0.584290592983545,65,145,1353,687,1.038265099,1.036822997,1.028783912,0.375287177895064,0,0,24,NA,NA,16,19.6,22,5.8,18.1,15.9,19.7,21.1,4.8,17.2,875163.7,1203968.3,931321.62,89214.06,205754.04,13968803.0339806
450862,"ST LUKE'S THE WOODLANDS HOSPITAL","TX",69,13324164.86,20607179.2446408,16926902.5,77702797.31,27,7521.63,9430.59,327,0.995851229,65,8294.94,9067.06,363,1.070552002,NA,NA,NA,133,1.02201988,NA,NA,NA,191,1.177622774,53,6039.51,7044.28,339,0.944838129,0.9921,105260.902394,162796.716032662,212,13843,49499,0.279662215398291,0.639687257689325,3186,11133,"17200 ST LUKE'S WAY","THE WOODLANDS",77384,"MONTGOMERY","Acute Care Hospitals","Voluntary non-profit - Church","Yes",6468.04119417476,8216.94296116505,3,3.270194656,1.082618367,452.8350099,0.584290592983545,65,145,1353,687,1.038265099,1.036822997,1.028783912,0.375287177895064,0,0,24,NA,NA,16,19.6,22,5.8,18.1,15.9,19.7,21.1,4.8,17.2,875163.7,1203968.3,931321.62,89214.06,205754.04,26179180.2742718
